college_name,branch,category,year,round,cutoff,college_type,city
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Textile Manufacturing,SC,2024,2,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Textile Manufacturing,SC,2024,3,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Textile Manufacturing,ST,2023,1,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Textile Manufacturing,ST,2023,2,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Textile Manufacturing,ST,2023,3,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Textile Manufacturing,ST,2024,1,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Textile Manufacturing,ST,2024,2,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Textile Manufacturing,ST,2024,3,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Textile Manufacturing,VJ,2023,1,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Textile Manufacturing,VJ,2023,2,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Textile Manufacturing,VJ,2023,3,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Textile Manufacturing,VJ,2024,1,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Textile Manufacturing,VJ,2024,2,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Textile Manufacturing,VJ,2024,3,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Textile Manufacturing,NT,2023,1,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Textile Manufacturing,NT,2023,2,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Textile Manufacturing,NT,2023,3,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Textile Manufacturing,NT,2024,1,36.08,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Textile Manufacturing,NT,2024,2,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Textile Manufacturing,NT,2024,3,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Textile Manufacturing,OBC,2023,1,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Textile Manufacturing,OBC,2023,2,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Textile Manufacturing,OBC,2023,3,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Textile Manufacturing,OBC,2024,1,39.24,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Textile Manufacturing,OBC,2024,2,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Textile Manufacturing,OBC,2024,3,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Textile Manufacturing,EWS,2023,1,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Textile Manufacturing,EWS,2023,2,37.39,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Textile Manufacturing,EWS,2023,3,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Textile Manufacturing,EWS,2024,1,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Textile Manufacturing,EWS,2024,2,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Textile Manufacturing,EWS,2024,3,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Textile Manufacturing,TFWS,2023,1,36.2,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Textile Manufacturing,TFWS,2023,2,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Textile Manufacturing,TFWS,2023,3,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Textile Manufacturing,TFWS,2024,1,38.77,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Textile Manufacturing,TFWS,2024,2,39.26,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Textile Manufacturing,TFWS,2024,3,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Dress Designing and Garment Manufacturing,OPEN,2023,1,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Dress Designing and Garment Manufacturing,OPEN,2023,2,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Dress Designing and Garment Manufacturing,OPEN,2023,3,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Dress Designing and Garment Manufacturing,OPEN,2024,1,38.6,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Dress Designing and Garment Manufacturing,OPEN,2024,2,36.56,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Dress Designing and Garment Manufacturing,OPEN,2024,3,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Dress Designing and Garment Manufacturing,SC,2023,1,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Dress Designing and Garment Manufacturing,SC,2023,2,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Dress Designing and Garment Manufacturing,SC,2023,3,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Dress Designing and Garment Manufacturing,SC,2024,1,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Dress Designing and Garment Manufacturing,SC,2024,2,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Dress Designing and Garment Manufacturing,SC,2024,3,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Dress Designing and Garment Manufacturing,ST,2023,1,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Dress Designing and Garment Manufacturing,ST,2023,2,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Dress Designing and Garment Manufacturing,ST,2023,3,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Dress Designing and Garment Manufacturing,ST,2024,1,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Dress Designing and Garment Manufacturing,ST,2024,2,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Dress Designing and Garment Manufacturing,ST,2024,3,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Dress Designing and Garment Manufacturing,VJ,2023,1,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Dress Designing and Garment Manufacturing,VJ,2023,2,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Dress Designing and Garment Manufacturing,VJ,2023,3,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Dress Designing and Garment Manufacturing,VJ,2024,1,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Dress Designing and Garment Manufacturing,VJ,2024,2,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Dress Designing and Garment Manufacturing,VJ,2024,3,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Dress Designing and Garment Manufacturing,NT,2023,1,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Dress Designing and Garment Manufacturing,NT,2023,2,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Dress Designing and Garment Manufacturing,NT,2023,3,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Dress Designing and Garment Manufacturing,NT,2024,1,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Dress Designing and Garment Manufacturing,NT,2024,2,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Dress Designing and Garment Manufacturing,NT,2024,3,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Dress Designing and Garment Manufacturing,OBC,2023,1,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Dress Designing and Garment Manufacturing,OBC,2023,2,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Dress Designing and Garment Manufacturing,OBC,2023,3,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Dress Designing and Garment Manufacturing,OBC,2024,1,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Dress Designing and Garment Manufacturing,OBC,2024,2,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Dress Designing and Garment Manufacturing,OBC,2024,3,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Dress Designing and Garment Manufacturing,EWS,2023,1,35.27,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Dress Designing and Garment Manufacturing,EWS,2023,2,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Dress Designing and Garment Manufacturing,EWS,2023,3,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Dress Designing and Garment Manufacturing,EWS,2024,1,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Dress Designing and Garment Manufacturing,EWS,2024,2,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Dress Designing and Garment Manufacturing,EWS,2024,3,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Dress Designing and Garment Manufacturing,TFWS,2023,1,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Dress Designing and Garment Manufacturing,TFWS,2023,2,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Dress Designing and Garment Manufacturing,TFWS,2023,3,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Dress Designing and Garment Manufacturing,TFWS,2024,1,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Dress Designing and Garment Manufacturing,TFWS,2024,2,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Dress Designing and Garment Manufacturing,TFWS,2024,3,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Food Technology,OPEN,2023,1,43.7,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Food Technology,OPEN,2023,2,41.53,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Food Technology,OPEN,2023,3,39.61,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Food Technology,OPEN,2024,1,44.73,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Food Technology,OPEN,2024,2,42.88,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Food Technology,OPEN,2024,3,40.97,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Food Technology,SC,2023,1,35.47,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Food Technology,SC,2023,2,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Food Technology,SC,2023,3,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Food Technology,SC,2024,1,38.04,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Food Technology,SC,2024,2,36.76,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Food Technology,SC,2024,3,36.24,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Food Technology,ST,2023,1,35.71,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Food Technology,ST,2023,2,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Food Technology,ST,2023,3,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Food Technology,ST,2024,1,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Food Technology,ST,2024,2,35.09,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Food Technology,ST,2024,3,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Food Technology,VJ,2023,1,39.26,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Food Technology,VJ,2023,2,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Food Technology,VJ,2023,3,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Food Technology,VJ,2024,1,38.32,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Food Technology,VJ,2024,2,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Food Technology,VJ,2024,3,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Food Technology,NT,2023,1,37.49,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Food Technology,NT,2023,2,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Food Technology,NT,2023,3,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Food Technology,NT,2024,1,41.31,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Food Technology,NT,2024,2,38.62,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Food Technology,NT,2024,3,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Food Technology,OBC,2023,1,40.32,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Food Technology,OBC,2023,2,37.98,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Food Technology,OBC,2023,3,35.0,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Food Technology,OBC,2024,1,35.27,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Food Technology,OBC,2024,2,39.53,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Food Technology,OBC,2024,3,35.11,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Food Technology,EWS,2023,1,41.37,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Food Technology,EWS,2023,2,36.97,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Food Technology,EWS,2023,3,35.37,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Food Technology,EWS,2024,1,44.05,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Food Technology,EWS,2024,2,43.32,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Food Technology,EWS,2024,3,37.11,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Food Technology,TFWS,2023,1,46.13,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Food Technology,TFWS,2023,2,40.09,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Food Technology,TFWS,2023,3,37.91,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Food Technology,TFWS,2024,1,41.56,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Food Technology,TFWS,2024,2,43.17,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Food Technology,TFWS,2024,3,39.57,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Computer Technology,OPEN,2023,1,62.95,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Computer Technology,OPEN,2023,2,59.3,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Computer Technology,OPEN,2023,3,54.92,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Computer Technology,OPEN,2024,1,66.37,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Computer Technology,OPEN,2024,2,61.74,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Computer Technology,OPEN,2024,3,60.22,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Computer Technology,SC,2023,1,51.85,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Computer Technology,SC,2023,2,51.53,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Computer Technology,SC,2023,3,52.64,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Computer Technology,SC,2024,1,53.93,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Computer Technology,SC,2024,2,51.62,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Computer Technology,SC,2024,3,48.82,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Computer Technology,ST,2023,1,50.39,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Computer Technology,ST,2023,2,53.17,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Computer Technology,ST,2023,3,42.62,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Computer Technology,ST,2024,1,51.6,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Computer Technology,ST,2024,2,52.28,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Computer Technology,ST,2024,3,47.18,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Computer Technology,VJ,2023,1,54.94,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Computer Technology,VJ,2023,2,52.2,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Computer Technology,VJ,2023,3,50.5,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Computer Technology,VJ,2024,1,56.82,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Computer Technology,VJ,2024,2,53.04,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Computer Technology,VJ,2024,3,51.25,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Computer Technology,NT,2023,1,54.65,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Computer Technology,NT,2023,2,55.64,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Computer Technology,NT,2023,3,48.35,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Computer Technology,NT,2024,1,57.77,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Computer Technology,NT,2024,2,55.65,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Computer Technology,NT,2024,3,48.35,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Computer Technology,OBC,2023,1,54.68,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Computer Technology,OBC,2023,2,57.92,Private,Nagaon
"Nagaon Education Society's Gangamai Polytechnic, Nagaon",Computer Technology,OBC,2023,3,49.86,Private,Nagaon
